Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94
205918,2.34008E+13,August,TX,3575.3626,2884.61,50,46,1,1,62,2,5,0,0,"Native, Born In US",7,Computer systems design and related services (5415),2100,"Private, For Profit",No,No,Employed-At Work
206199,4.15091E+14,August,TX,3721.7452,865,40,46,1,,33,1,1,2,3,"Native, Born In US",7,Pipeline transportation (486),2100,"Private, For Profit",No,No,Employed-At Work
206222,4.91962E+14,August,TX,3847.8519,346.15,40,42,2,,27,2,7,1,3,"Native, Born In US",7,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
206292,6.84124E+14,August,TX,3670.0391,2884.61,60,46,1,,58,2,1,0,0,"Native, Born In US",7,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
206305,7.10007E+14,August,TX,3492.446,1250,50,45,1,,31,1,7,0,0,"Native, Born In US",7,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
206380,8.84035E+14,August,TX,3820.0233,2788.46,40,45,1,,48,1,1,0,0,"Native, Born In US",7,"Other administrative and other support services (5611, 5612, 5619)",2100,"Private, For Profit",No,No,Employed-At Work
206553,7.90282E+13,August,TX,3541.1722,2884.61,40,45,2,,39,1,1,2,8,"Native, Born In US",7,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
206735,4.84864E+14,August,TX,3837.8871,1846,40,45,1,,61,1,5,0,0,"Native, Born In US",7,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
206807,6.80183E+14,August,TX,3062.196,923.07,40,41,1,,42,2,4,1,3,"Native, Born In US",7,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
206888,8.3994E+14,August,TX,3839.3205,1685,55,39,1,,61,1,1,0,0,"Native, Born In US",7,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
207160,9.84802E+14,August,TX,3693.502,369,20,43,1,,29,2,5,1,3,"Native, Born In US",7,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
207466,2.4091E+14,August,UT,1813.8322,615,40,39,1,,52,2,5,1,3,"Native, Born In US",8,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
207562,9.2277E+14,August,UT,1566.0208,1384.61,40,45,1,,45,1,1,2,10,"Native, Born In US",8,"Miscellaneous manufacturing, n.e.c. (3399 exc. 33992, 33993)",2100,"Private, For Profit",No,No,Employed-At Work
207961,1.82005E+14,August,VT,336.5055,1365,40,45,1,,46,1,1,3,10,"Native, Born In US",1,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
207998,8.29592E+14,August,VT,321.8419,557.69,38,41,1,,52,2,7,0,0,"Native, Born In US",1,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
208181,1.01981E+14,August,VA,3378.7847,2884.61,60,45,2,,29,2,7,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
208350,6.7115E+14,August,VA,2667.9748,1594.23,40,45,1,,34,2,1,2,8,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
208404,1.1149E+14,August,VA,3201.5271,615.38,40,43,1,,27,1,1,0,0,"Native, Born In US",5,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2160,Government - State,No,No,Employed-At Work
208405,1.1149E+14,August,VA,2934.7578,711.53,40,43,1,,27,2,1,0,0,"Native, Born In US",5,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2160,Government - State,No,No,Employed-At Work
208509,5.98913E+14,August,VA,2874.7341,692.3,40,39,1,,50,2,1,2,3,"Native, Born In US",5,Administration of human resource programs (923),2145,Government - State,No,No,Employed-At Work
208640,5.95952E+14,August,WA,1964.4459,2884.61,55,45,1,,33,2,1,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
209149,1.02508E+14,August,WV,265.8244,711.53,40,39,1,,62,2,5,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
209350,5.04101E+13,August,WV,509.2447,730,60,45,1,,52,1,7,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
209985,2.90316E+12,August,WY,329.6854,2250,50,45,1,,64,1,1,0,0,"Native, Born In US",8,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
210286,2.5061E+14,August,WY,380.3406,480,40,42,1,,23,2,1,2,6,"Native, Born In US",8,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
210332,7.21571E+14,August,WY,280.4395,400,40,41,1,,59,2,7,0,0,"Native, Born In US",8,"Justice, public order, and safety activities (922, pt. 92115)",2145,Government - Federal,No,No,Employed-At Work
211042,2.34699E+14,September,AZ,4263.375,961.53,40,44,1,1,32,2,1,2,2,"Native, Born In US",8,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
211321,3.16904E+13,September,AR,2227.9626,520,40,43,1,,26,2,1,0,0,"Native, Born In US",7,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
211365,5.50389E+14,September,AR,1149.4529,850,50,42,1,,49,2,6,0,0,"Native, Born In US",7,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
211606,1.1001E+14,September,AR,1404.9946,640,40,39,1,,57,2,5,0,0,"Native, Born In US",7,Individual and family services (6241),2160,Government - State,Yes,,Employed-At Work
211889,9.18432E+13,September,CA,2775.1172,923.07,40,45,1,5,24,1,7,0,0,"Native, Born In US",9,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,Yes,,Employed-At Work
212007,1.9139E+14,September,CA,3108.4087,2884.61,40,43,1,,52,2,1,0,0,"Native, Born In US",9,Sound recording industries (5122),2145,"Private, Nonprofit",No,No,Employed-At Work
212105,3.0061E+14,September,CA,3331.6828,2884.61,45,46,1,,36,1,7,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,Yes,Employed-At Work
212263,6.21731E+14,September,CA,3444.5034,2692,80,45,1,,63,1,5,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
212305,6.60155E+14,September,CA,3043.5445,1192,50,39,1,1,32,2,1,1,2,"Foreign Born, US Cit By Naturalization",9,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
212436,8.08012E+14,September,CA,3197.7969,1115,40,39,1,7,39,2,1,2,3,"Foreign Born, Not a US Citizen",9,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
212480,8.60016E+14,September,CA,3227.4507,2305,50,45,1,,55,2,1,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-Absent
212517,9.16869E+14,September,CA,3114.2782,1153.84,38,43,1,,35,2,7,0,0,"Native, Born In US",9,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
212714,7.0039E+12,September,CA,2965.119,2692.3,55,45,1,,63,1,5,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
212757,1.64604E+13,September,CA,2963.7849,1153,40,43,1,,45,2,1,2,4,"Native, Born In US",9,"Justice, public order, and safety activities (922, pt. 92115)",2160,Government - Local,Yes,,Employed-At Work
212865,8.30264E+13,September,CA,3464.8182,520,40,45,1,,27,2,1,0,0,"Native, Born In US",9,"Justice, public order, and safety activities (922, pt. 92115)",2145,Government - Local,No,No,Employed-At Work
212960,1.36615E+14,September,CA,3498.4143,1634.61,60,44,1,,45,2,5,0,0,"Native, Born In US",9,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
214145,8.10078E+11,September,CO,4782.2396,1000,40,45,1,,29,1,1,2,5,"Native, Born In US",8,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
214167,4.11604E+13,September,CO,3030.0495,2884.61,60,46,8,,43,1,1,2,4,"Native, Born In US",8,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
214391,9.10002E+14,September,CT,3024.4612,560,40,43,1,,25,1,7,0,0,"Native, Born In US",1,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
214630,9.71351E+14,September,CT,2713.951,228,40,40,1,,40,2,5,0,0,"Native, Born In US",1,Legal services (5411),2145,Government - Local,Yes,,Employed-Absent
214717,9.2992E+14,September,CT,1077.8416,769.2,40,40,1,,54,2,1,0,0,"Native, Born In US",1,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2145,Government - State,Yes,,Employed-At Work
214795,1.00101E+13,September,DE,594.0146,769.2,40,39,1,,47,2,5,0,0,"Native, Born In US",5,Automobile dealers (4411),2160,"Private, For Profit",No,No,Employed-At Work
214808,1.20702E+13,September,DE,529.1592,640,40,39,1,,63,2,1,0,0,"Native, Born In US",5,National security and international affairs (928),2160,Government - Federal,Yes,,Employed-At Work
214811,2.12405E+13,September,DE,531.7099,640,40,39,1,,60,2,1,0,0,"Native, Born In US",5,National security and international affairs (928),2160,Government - Federal,Yes,,Employed-At Work
214837,5.77113E+13,September,DE,384.0581,2884,38,43,1,,62,2,5,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
215114,3.7022E+13,September,DC,279.0486,2884.61,50,45,1,,38,1,7,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
215116,3.7022E+13,September,DC,300.5447,2884.61,60,45,1,,43,1,1,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
215132,7.47713E+13,September,DC,357.3582,2884.61,60,45,1,,30,2,7,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
215154,1.0452E+14,September,DC,330.8529,1036.53,80,45,2,,25,1,7,0,0,"Native, Born In US",5,"Colleges and universities, including junior colleges (6112, 6113)",2100,"Private, Nonprofit",No,No,Employed-At Work
215156,1.0452E+14,September,DC,270.8519,1153.84,40,45,1,,39,2,1,1,1,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
215160,1.05103E+14,September,DC,268.0124,2423.07,55,46,4,,38,2,7,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
215161,1.05103E+14,September,DC,307.182,2884.61,40,46,1,,34,2,7,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
215206,1.33198E+14,September,DC,368.6973,1453.84,55,45,1,,27,1,7,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2105,Government - Federal,No,No,Employed-At Work
215223,1.40917E+14,September,DC,323.3879,807.69,45,44,1,,31,1,7,0,0,"Native, Born In US",5,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2160,Government - Federal,No,No,Employed-At Work
215246,1.5415E+14,September,DC,300.5447,2884.61,45,45,1,,41,1,7,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
215256,1.7724E+14,September,DC,307.182,2115.38,45,46,1,,32,2,7,0,0,"Native, Born In US",5,Public finance activities (92113),2100,Government - Federal,No,No,Employed-At Work
215303,2.31979E+14,September,DC,315.0939,2884.61,40,45,1,,36,2,7,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, Nonprofit",No,No,Employed-At Work
215309,3.0371E+14,September,DC,362.3668,2884.61,55,45,2,,34,1,7,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
215325,3.1011E+14,September,DC,349.6368,2115.38,50,45,1,,41,1,7,0,0,"Native, Born In US",5,Administration of human resource programs (923),2100,Government - Federal,Yes,,Employed-At Work
215365,5.1E+14,September,DC,270.8519,1826.92,45,45,1,,39,2,7,0,0,"Native, Born In US",5,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
215436,7.21714E+14,September,DC,385.109,2884.61,45,45,1,,55,1,7,0,0,"Native, Born In US",5,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",2100,"Private, Nonprofit",No,No,Employed-At Work
215454,8.31515E+14,September,DC,267.2009,1923.07,40,43,1,2,36,2,7,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
215462,9.20418E+14,September,DC,529.8801,2884.61,40,44,2,,43,1,7,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
215526,1.00013E+14,September,FL,4162.4026,700,40,46,1,,38,1,1,1,3,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
215527,1.00013E+14,September,FL,4536.6073,2884.61,40,46,1,,39,2,1,1,3,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
215860,5.31613E+13,September,FL,4597.3485,961.53,55,42,1,,40,2,1,2,4,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
215917,1.05034E+14,September,FL,3698.3993,2884.61,40,45,1,,49,2,1,2,4,"Native, Born In US",5,Legal services (5411),2100,Government - Local,No,No,Employed-At Work
216079,3.00102E+14,September,FL,4019.5222,576,40,43,2,,34,1,3,1,2,"Foreign Born, US Cit By Naturalization",5,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
216088,3.07102E+14,September,FL,3019.8717,576,32,40,1,,61,2,1,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
217589,1.74851E+14,September,ID,1055.4518,666,24,46,1,,41,2,1,2,5,"Native, Born In US",8,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
218113,1.92963E+14,September,IL,2730.7473,1384.61,40,43,1,,35,2,7,0,0,"Native, Born In US",3,"Communications, audio, and video equipment manufacturing (3342, 3343)",2145,"Private, For Profit",No,No,Employed-At Work
218159,2.97E+14,September,IL,3994.3645,788,38,40,2,,28,2,7,0,0,"Native, Born In US",3,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
218636,7.06107E+14,September,IN,3031.0087,2692.3,50,46,1,,37,1,1,2,5,"Native, Born In US",3,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
218987,1.19073E+14,September,IA,1108.5595,2346.15,40,45,1,,38,2,1,1,1,"Native, Born In US",4,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,Yes,,Employed-At Work
219372,7.913E+14,September,IA,1896.7667,865.38,40,42,1,,36,2,1,2,7,"Native, Born In US",4,"Justice, public order, and safety activities (922, pt. 92115)",2145,Government - Federal,No,No,Employed-At Work
219743,1.40492E+14,September,KY,2593.8534,1057.69,40,46,1,,33,1,1,0,0,"Native, Born In US",6,Legal services (5411),2100,Government - State,No,No,Employed-At Work
220299,5.36292E+14,September,LA,3519.5235,865.38,40,46,2,,57,2,5,0,0,"Native, Born In US",7,"Justice, public order, and safety activities (922, pt. 92115)",2105,Government - Local,No,No,Employed-At Work
220536,2.06003E+14,September,ME,548.6032,865.38,40,45,1,,26,2,1,1,1,"Native, Born In US",1,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",2100,"Private, Nonprofit",No,No,Employed-Absent
220866,2.041E+13,September,MD,2805.5152,1923,40,45,1,,47,1,1,2,3,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
220867,2.041E+13,September,MD,3253.7618,620,26,45,1,,47,2,1,2,3,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
220904,3.2041E+14,September,MD,2072.2212,1550,50,45,1,,31,1,1,2,5,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
220928,7.34045E+14,September,MD,1575.8913,2500,50,45,1,,53,1,1,0,0,"Foreign Born, Not a US Citizen",5,National security and international affairs (928),2100,Government - Federal,No,No,Employed-At Work
220994,4.2544E+13,September,MD,1786.2265,480,40,40,2,,28,1,7,0,0,"Native, Born In US",5,Real estate (531),2145,"Private, For Profit",No,No,Employed-At Work
221187,5.30943E+14,September,MD,1582.1778,2148.4,40,45,1,,52,2,1,1,3,"Native, Born In US",5,Public finance activities (92113),2100,Government - Federal,No,Yes,Employed-At Work
221196,5.64111E+14,September,MD,3040.6806,2148.4,40,45,1,,54,2,1,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
221269,8.4202E+14,September,MD,1569.642,1538,60,45,1,,64,1,1,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
221374,1.52927E+14,September,MA,3015.484,865.38,40,45,1,,27,2,7,0,0,"Native, Born In US",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
221721,7.55899E+14,September,MA,3528.9475,1923,40,45,1,,37,2,1,2,8,"Native, Born In US",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
221745,9.01205E+14,September,MA,2705.4578,1550,60,45,1,,28,1,7,0,0,"Native, Born In US",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
221785,9.92066E+14,September,MA,2836.3507,1200,40,40,1,,50,2,7,0,0,"Native, Born In US",1,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
221862,9.75124E+13,September,MI,2792.0586,1634,40,45,1,,61,1,1,0,0,"Native, Born In US",3,"Industrial and miscellaneous chemicals (3251, 3259)",2100,"Private, For Profit",No,No,Employed-At Work
222152,5.20967E+14,September,MI,2642.3974,1050,40,40,2,,52,2,1,1,4,"Native, Born In US",3,Administration of human resource programs (923),2160,Government - Federal,Yes,,Employed-At Work
222244,9.46999E+14,September,MI,4041.867,640,40,46,1,,28,1,7,0,0,"Native, Born In US",3,Legal services (5411),2100,Government - Local,No,No,Employed-At Work
222982,9.37098E+14,September,MN,1519.2517,440,40,40,1,,28,2,7,1,2,"Native, Born In US",4,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
223036,4.20783E+13,September,MS,1313.5585,525,24,39,1,,55,2,1,0,0,"Native, Born In US",6,Real estate (531),2145,"Private, For Profit",No,No,Employed-At Work
223063,1.14102E+14,September,MS,1566.8579,846,40,45,1,,63,1,7,0,0,"Native, Born In US",6,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
224025,3.61923E+14,September,MT,716.1304,865.38,40,43,1,,48,2,1,0,0,"Native, Born In US",8,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
